VIN (1-10);County;City;State;Postal Code;Model Year;Model;Electric Vehicle Type;Clean Alternative Fuel Vehicle (CAFV) Eligibility;Electric Range;Base MSRP;Legislative District;DOL Vehicle ID;Vehicle Location;Electric Utility;2020 Census Tract
5YJYGDEE2L;King;Kent;WA;98032;2020;134;1;1;291;0;33;127423747;POINT (-122.23741 47.3807);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029101
1C4JJXR67M;Stevens;Deer Park;WA;99006;2021;74;2;3;21;0;7;272322578;POINT (-117.47154 47.95431);BONNEVILLE POWER ADMINISTRATION||INLAND POWER & LIGHT COMPANY;53065951301
JA4J24A5XK;Clark;Vancouver;WA;98663;2019;110;2;3;22;0;49;236388456;POINT (-122.64695 45.65675);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041800
7SAYGAEE4R;Clark;Vancouver;WA;98684;2024;134;1;2;0;0;17;267690097;POINT (-122.48723 45.63701);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041335
KNDRMDLH9N;King;Renton;WA;98056;2022;79;2;1;32;0;41;179505903;POINT (-122.1805 47.4206);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033025201
5YJ3E1EA4L;King;Woodinville;WA;98077;2020;131;1;1;266;0;45;3595574;POINT (-122.07326 47.75425);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032311
7SAYGDEE2N;King;Burien;WA;98166;2022;134;1;2;0;0;34;221272600;POINT (-122.34102 47.46593);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033027800
5YJ3E1EB2J;King;Seattle;WA;98199;2018;131;1;1;215;0;36;268679134;POINT (-122.40092 47.65908);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005600
3FMTK1SU8R;Thurston;Olympia;WA;98512;2024;51;1;2;0;0;35;272455032;POINT (-122.9131 47.01359);PUGET SOUND ENERGY INC;53067011822
5YJ3E1EA1P;King;Auburn;WA;98002;2023;131;1;2;0;0;30;227432691;POINT (-122.22285 47.30507);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033030801
5UXTA6C0XN;King;Seattle;WA;98199;2022;27;2;1;30;0;36;180584750;POINT (-122.40092 47.65908);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005600
5YJ3E1EA7P;Thurston;Olympia;WA;98516;2023;131;1;2;0;0;22;236382688;POINT (-122.75103 47.08149);PUGET SOUND ENERGY INC;53067012221
JTMABABA9P;Snohomish;Snohomish;WA;98296;2023;129;1;2;0;0;1;259354469;POINT (-122.1389 47.87115);PUGET SOUND ENERGY INC;53061052107
5YJ3E1EC1L;King;Kirkland;WA;98033;2020;131;1;1;308;0;45;106105247;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022401
5YJXCAE25H;King;Bellevue;WA;98006;2017;133;1;1;200;0;41;308747428;POINT (-122.12096 47.55584);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);5303302428
7SAYGDEF1P;King;Seattle;WA;98105;2023;134;1;2;0;0;46;252535181;POINT (-122.31307 47.66127);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033004101
5YJ3E1EB8N;Pierce;Spanaway;WA;98387;2022;131;1;2;0;0;29;270953364;POINT (-122.41046 47.06512);BONNEVILLE POWER ADMINISTRATION||136 OF TACOMA - (WA)||PENINSULA LIGHT COMPANY;53053071411
WA1VAAGE6K;King;Seattle;WA;98118;2019;5;1;1;204;0;37;192931329;POINT (-122.2668 47.55115);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010200
JTMEB3FV3P;Clark;Vancouver;WA;98686;2023;141 PRIME;2;1;42;0;17;233195812;POINT (-122.62731 45.71668);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040812
7SAYGDEE1N;Pierce;Gig Harbor;WA;98332;2022;134;1;2;0;0;26;211180385;POINT (-122.58964 47.34235);BONNEVILLE POWER ADMINISTRATION||136 OF TACOMA - (WA)||PENINSULA LIGHT COMPANY;53053072506
5YJ3E1ET3R;Snohomish;Bothell;WA;98012;2024;131;1;2;0;0;1;272348177;POINT (-122.21061 47.83448);PUGET SOUND ENERGY INC;53061052107
5YJ3E1EAXJ;King;Seattle;WA;98103;2018;131;1;1;215;0;43;475350116;POINT (-122.35436 47.67596);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005402
1N4AZ0CP0G;King;Seattle;WA;98116;2016;113;1;1;84;0;34;101844011;POINT (-122.41067 47.57894);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010502
LPSED3KAXN;King;Seattle;WA;98116;2022;115;1;2;0;0;34;198763148;POINT (-122.41067 47.57894);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010502
1G1FY6S08L;King;Seattle;WA;98115;2020;35;1;1;259;0;43;106398309;POINT (-122.31676 47.68156);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033003602
WBY83FB05R;King;Mercer Island;WA;98040;2024;21;1;2;0;0;41;270177365;POINT (-122.21238 47.57816);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024302
KNDRJDLH6N;King;North Bend;WA;98045;2022;79;2;1;32;0;5;182530813;POINT (-121.7831 47.49348);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032706
1C4RJYB62R;King;Renton;WA;98057;2024;73;2;3;25;0;11;254888546;POINT (-122.20489 47.47532);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033026200
1N4AZ0CP9D;King;Bellevue;WA;98008;2013;113;1;1;75;0;48;114317717;POINT (-122.11867 47.63131);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023403
7SAYGDEEXP;Snohomish;Mill Creek;WA;98012;2023;134;1;2;0;0;44;252801433;POINT (-122.21061 47.83448);PUGET SOUND ENERGY INC;53061052006
5YJSA1H2XE;Clark;Ridgefield;WA;98642;2014;132;1;1;208;69900;18;139766567;POINT (-122.74595 45.81539);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040304
JTDKARFPXH;Kitsap;Port Orchard;WA;98366;2017;140;2;3;25;0;26;199512323;POINT (-122.63847 47.54103);PUGET SOUND ENERGY INC;53035092400
7SAYGDEE5R;King;Seattle;WA;98116;2024;134;1;2;0;0;34;265269756;POINT (-122.41067 47.57894);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010501
1N4AZ1CP4J;King;Mercer Island;WA;98040;2018;113;1;1;151;0;41;290459102;POINT (-122.21238 47.57816);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024601
7SAYGAEE0P;King;Seattle;WA;98112;2023;134;1;2;0;0;43;260452832;POINT (-122.30207 47.64085);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033007700
5YJ3E1EA2J;King;Seattle;WA;98126;2018;131;1;1;215;0;34;271632651;POINT (-122.36893 47.54701);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033009900
KNDCC3LG6N;King;Kent;WA;98032;2022;77;1;2;0;0;33;273106732;POINT (-122.23741 47.3807);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029804
5YJ3E1EB9R;Clark;Camas;WA;98607;2024;131;1;2;0;0;18;272638131;POINT (-122.40199 45.58694);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040608
5YJSA1CG1D;King;Seattle;WA;98103;2013;132;1;1;208;69900;43;149440917;POINT (-122.35436 47.67596);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033004902
1V2CMPE86P;Snohomish;Bothell;WA;98021;2023;146;1;2;0;0;1;240287302;POINT (-122.18384 47.8031);PUGET SOUND ENERGY INC;53061051116
7SAYGAEE8P;King;Sammamish;WA;98029;2023;134;1;2;0;0;5;259921581;POINT (-122.00292 47.54748);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032223
7PDSGABLXP;King;Bellevue;WA;98006;2023;122;1;2;0;0;41;244060848;POINT (-122.12096 47.55584);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024701
3GN7DSRP0R;King;Seattle;WA;98125;2024;36;1;2;0;0;46;272364235;POINT (-122.30253 47.72656);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033000102
3FMTK3SS5N;King;Renton;WA;98059;2022;51;1;2;0;0;11;210054190;POINT (-122.15734 47.48718);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033025101
WDDVP9AB0G;Snohomish;Woodway;WA;98020;2016;95;1;1;87;0;32;256930481;POINT (-122.37689 47.81116);PUGET SOUND ENERGY INC;53061050600
3FMTK3S5XP;King;Bellevue;WA;98006;2023;51;1;2;0;0;41;261580343;POINT (-122.12096 47.55584);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024902
YV4BR0CK3M;Clark;Camas;WA;98607;2021;155;2;3;18;0;18;268334608;POINT (-122.40199 45.58694);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040608
1FADP5CU5F;Thurston;Lacey;WA;98516;2015;46;2;3;19;0;22;229445394;POINT (-122.75103 47.08149);PUGET SOUND ENERGY INC;53067012226
1C4RJXP68R;King;Seatac;WA;98188;2024;74;2;3;21;0;33;265385676;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028402
5YJ3E1EA2K;King;Bellevue;WA;98008;2019;131;1;1;220;0;48;168816322;POINT (-122.11867 47.63131);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023202
1G1FZ6S01N;King;Seattle;WA;98144;2022;34;1;2;0;0;37;212211212;POINT (-122.30866 47.57874);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033008900
7SAYGDEE7P;King;Seattle;WA;98199;2023;134;1;2;0;0;36;257371250;POINT (-122.40092 47.65908);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005700
7SAYGDEE0R;King;Burien;WA;98166;2024;134;1;2;0;0;34;265756130;POINT (-122.34102 47.46593);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033027800
7SAYGDEE2P;King;Redmond;WA;98052;2023;134;1;2;0;0;48;230173541;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032331
5YJ3E1EA5J;King;Kirkland;WA;98033;2018;131;1;1;215;0;48;151160698;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022702
7G2CEHED1R;Pierce;Tacoma;WA;98444;2024;130;1;2;0;0;29;268167112;POINT (-122.43828 47.15258);BONNEVILLE POWER ADMINISTRATION||136 OF TACOMA - (WA)||PARKLAND LIGHT & WATER COMPANY|PENINSULA LIGHT COMPANY;53053071504
2C4RC1S7XR;King;Renton;WA;98057;2024;40;2;1;32;0;11;263289554;POINT (-122.20489 47.47532);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033026200
7G2CEHEDXR;King;Fall City;WA;98024;2024;130;1;2;0;0;5;271800350;POINT (-121.89086 47.56812);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032603
WAUTPBFF1G;King;Seattle;WA;98105;2016;3;2;3;16;0;46;276552405;POINT (-122.31307 47.66127);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033004101
KNDCC3LGXK;Clark;Woodland;WA;98674;2019;77;1;1;239;0;20;137146971;POINT (-122.74017 45.9094);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040201
1C4RJYB63R;King;Renton;WA;98057;2024;73;2;3;25;0;11;264756551;POINT (-122.20489 47.47532);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033026200
5YJYGDEE9M;King;Seattle;WA;98103;2021;134;1;2;0;0;43;145736804;POINT (-122.35436 47.67596);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005100
7SAYGDEE6R;King;Redmond;WA;98053;2024;134;1;2;0;0;45;262743344;POINT (-122.03287 47.68555);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032333
7SAYGDEE6P;Clark;Vancouver;WA;98682;2023;134;1;2;0;0;17;258097311;POINT (-122.55149 45.69345);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041335
1C4JJXN62P;King;Renton;WA;98057;2023;74;2;3;21;0;11;238910374;POINT (-122.20489 47.47532);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033026200
5YJ3E1ET2R;Kitsap;Port Orchard;WA;98367;2024;131;1;2;0;0;26;274284279;POINT (-122.68516 47.50645);PUGET SOUND ENERGY INC;53035092101
KNDCC3LG1L;Snohomish;Granite Falls;WA;98252;2020;77;1;1;239;0;39;155017796;POINT (-121.96931 48.08157);PUGET SOUND ENERGY INC;53061053604
2C4RC1S77N;King;Seattle;WA;98144;2022;40;2;1;32;0;37;192494606;POINT (-122.30866 47.57874);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);5303300942
2C4RC1S7XR;King;Renton;WA;98057;2024;40;2;1;32;0;11;268827534;POINT (-122.20489 47.47532);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033026200
7SAYGDEF0P;King;Seattle;WA;98105;2023;134;1;2;0;0;46;241323050;POINT (-122.31307 47.66127);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033004201
ZASPATCW5R;King;Yarrow Point;WA;98004;2024;2;2;1;33;0;48;252644374;POINT (-122.1872 47.61001);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024100
KNDC3DLCXP;King;Shoreline;WA;98177;2023;75;1;2;0;0;32;259708508;POINT (-122.36498 47.72238);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033020200
1FMCU0EZ5N;King;Seattle;WA;98118;2022;47;2;1;38;0;37;213595322;POINT (-122.2668 47.55115);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033010200
1N4BZ0CP9H;King;Seattle;WA;98115;2017;113;1;1;107;0;46;334525726;POINT (-122.31676 47.68156);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033004201
2C4RC1N7XJ;King;Seattle;WA;98126;2018;40;2;1;33;0;34;100512576;POINT (-122.36893 47.54701);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033009801
7SAYGDEE7N;Thurston;Olympia;WA;98502;2022;134;1;2;0;0;22;216936149;POINT (-122.92333 47.03779);PUGET SOUND ENERGY INC;53067011100
1N4BZ1CP6K;Snohomish;Everett;WA;98201;2019;113;1;1;150;0;38;477077198;POINT (-122.20596 47.97659);PUGET SOUND ENERGY INC;53061040400
7SAYGDEE4P;King;Bothell;WA;98011;2023;134;1;2;0;0;1;257887787;POINT (-122.20563 47.76144);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033021803
WVWPP7AUXF;King;Seattle;WA;98108;2015;144;1;1;83;0;11;329819745;POINT (-122.30346 47.55379);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033009300
1GYKPVRL7R;Thurston;Lacey;WA;98503;2024;32;1;2;0;0;22;272854697;POINT (-122.82324 47.04437);PUGET SOUND ENERGY INC;53067011625
1G1FX6S0XP;King;Seattle;WA;98112;2023;35;1;2;0;0;43;261555122;POINT (-122.30207 47.64085);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033007600
KNDC3DLCXP;Thurston;Olympia;WA;98516;2023;75;1;2;0;0;22;259056150;POINT (-122.75103 47.08149);PUGET SOUND ENERGY INC;53067012211
5YJ3E1EAXL;Clark;Vancouver;WA;98682;2020;131;1;1;266;0;17;9317325;POINT (-122.55149 45.69345);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041334
7SAYGAEE4R;Snohomish;Bothell;WA;98021;2024;134;1;2;0;0;1;265189242;POINT (-122.18384 47.8031);PUGET SOUND ENERGY INC;53061051937
5YJ3E1EA8J;King;Seattle;WA;98119;2018;131;1;1;215;0;36;285042880;POINT (-122.3684 47.64586);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033007102
1C4RJXP69R;King;Renton;WA;98057;2024;74;2;3;21;0;11;259171636;POINT (-122.20489 47.47532);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033026200
5YJ3E1EAXL;King;Sammamish;WA;98075;2020;131;1;1;266;0;41;228883854;POINT (-122.03539 47.61344);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032215
KMHC27LD5N;King;Seattle;WA;98108;2022;63;2;3;29;0;37;257048396;POINT (-122.30346 47.55379);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010101
JN1AF0BA2R;King;Bellevue;WA;98006;2024;112;1;2;0;0;41;268641999;POINT (-122.12096 47.55584);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024701
7SAXCDE51N;Snohomish;Mill Creek;WA;98012;2022;133;1;2;0;0;44;207313935;POINT (-122.21061 47.83448);PUGET SOUND ENERGY INC;53061052006
5YJ3E1EA5P;Pierce;Puyallup;WA;98372;2023;131;1;2;0;0;25;244655925;POINT (-122.28718 47.19047);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53053071207
WP0CA2A13F;King;Hunts Point;WA;98004;2015;116;2;3;12;84420;48;100479039;POINT (-122.1872 47.61001);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024100
7SAYGDEE2P;Thurston;Rochester;WA;98579;2023;134;1;2;0;0;35;237801574;POINT (-123.08743 46.82175);PUGET SOUND ENERGY INC;53067012710
5UXTA6C06N;King;Kirkland;WA;98033;2022;27;2;1;30;0;45;268365996;POINT (-122.2066 47.67887);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022502
1G1FY6S07P;King;Seattle;WA;98118;2023;34;1;2;0;0;37;258255623;POINT (-122.2668 47.55115);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033011101
7SAYGDEEXR;King;Seattle;WA;98144;2024;134;1;2;0;0;11;272171504;POINT (-122.30866 47.57874);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033009300
7SAYGAEE9R;King;Seattle;WA;98103;2024;134;1;2;0;0;43;261705370;POINT (-122.35436 47.67596);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033004901
1G1RB6E48C;King;Seattle;WA;98199;2012;39;2;1;35;0;36;256262793;POINT (-122.40092 47.65908);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005600
1V2WNPE83P;King;Bothell;WA;98072;2023;146;1;2;0;0;1;253464354;POINT (-122.15545 47.75448);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033021802
1G1FZ6S01P;King;Seattle;WA;98107;2023;34;1;2;0;0;43;232638241;POINT (-122.38591 47.67597);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033004800
537LS7D49B;King;Seattle;WA;98107;2011;14;1;1;56;0;43;145144359;POINT (-122.38591 47.67597);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033004800
7SAYGDEF9P;King;Seattle;WA;98199;2023;134;1;2;0;0;36;233774698;POINT (-122.40092 47.65908);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005600
5YJ3E1EA6P;Kitsap;Poulsbo;WA;98370;2023;131;1;2;0;0;23;239814893;POINT (-122.64681 47.73689);PUGET SOUND ENERGY INC;53035090201
1N4BZ0CP8H;King;Seattle;WA;98117;2017;113;1;1;107;0;36;251404723;POINT (-122.38418 47.70044);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033002900
5YJXCBE24G;Benton;Kennewick;WA;99337;2016;133;1;1;200;0;16;341737609;POINT (-119.14482 46.18764);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY;53005011501
JTDKARFP3K;Clark;Vancouver;WA;98661;2019;140;2;3;25;0;49;106419379;POINT (-122.62934 45.63201);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041105
7G2CEHEDXR;Island;Oak Harbor;WA;98277;2024;130;1;2;0;0;10;270854286;POINT (-122.64682 48.29077);PUGET SOUND ENERGY INC;5302997042
JTMFB3FV6R;King;Seattle;WA;98118;2024;141 PRIME;2;1;42;0;37;269953533;POINT (-122.2668 47.55115);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010200
KM8KRDAF9N;King;Seattle;WA;98199;2022;63 5;1;2;0;0;36;196745545;POINT (-122.40092 47.65908);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005600
7SAYGDEE6P;King;Seattle;WA;98118;2023;134;1;2;0;0;37;239484885;POINT (-122.2668 47.55115);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010102
1G1FZ6S02P;Island;Camano Island;WA;98282;2023;34;1;2;0;0;10;255057722;POINT (-122.40049 48.23986);BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY;53029971700
WVWKR7AU3H;King;Seattle;WA;98103;2017;144;1;1;125;0;43;156770582;POINT (-122.35436 47.67596);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005100
YV4BR0CL9K;Pierce;Eatonville;WA;98328;2019;155;2;3;17;0;2;205627194;POINT (-122.26832 46.86733);BONNEVILLE POWER ADMINISTRATION||136 OF TACOMA - (WA)||OHOP MUTUAL LIGHT COMPANY, INC|PENINSULA LIGHT COMPANY;53053073117
5YJ3E1EA0N;King;Sammamish;WA;98075;2022;131;1;2;0;0;41;261577662;POINT (-122.03539 47.61344);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032218
JN1AZ0CP9B;Lewis;Chehalis;WA;98532;2011;113;1;1;73;0;20;183452405;POINT (-122.96462 46.6621);BONNEVILLE POWER ADMINISTRATION||136 OF TACOMA - (WA)||PUD NO 1 OF LEWIS COUNTY;53041971400
7SAYGDEE6R;Snohomish;Bothell;WA;98012;2024;134;1;2;0;0;1;272844470;POINT (-122.21061 47.83448);PUGET SOUND ENERGY INC;53061052009
3FA6P0SU7F;King;Seattle;WA;98106;2015;50;2;3;19;0;34;476425778;POINT (-122.35163 47.54287);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033009900
5YJ3E1EB3L;Snohomish;Stanwood;WA;98292;2020;131;1;1;322;0;10;194382429;POINT (-122.37265 48.24159);PUGET SOUND ENERGY INC;53061053202
JTDKN3DP2D;King;Seattle;WA;98105;2013;139;2;3;6;0;43;257796710;POINT (-122.31307 47.66127);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005201
5YJXCBE21J;Snohomish;Bothell;WA;98012;2018;133;1;1;238;0;21;110216655;POINT (-122.21061 47.83448);PUGET SOUND ENERGY INC;53061051922
7SAYGDEE7P;Whatcom;Sedro Woolley;WA;98284;2023;134;1;2;0;0;40;254656580;POINT (-122.23857 48.50858);PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY;53073000807
5YJ3E1EB9L;King;Bothell;WA;98011;2020;131;1;1;322;0;1;113150145;POINT (-122.20563 47.76144);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033021905
7SAYGDEE4P;Clark;Vancouver;WA;98662;2023;134;1;2;0;0;49;239644037;POINT (-122.57722 45.64251);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041107
KNDPZDDH8S;Thurston;Olympia;WA;98506;2025;82;2;1;34;0;22;272648071;POINT (-122.87741 47.05997);PUGET SOUND ENERGY INC;53067010300
7SAYGDEE7R;Pierce;South Hill;WA;98374;2024;134;1;2;0;0;25;270120854;POINT (-122.27575 47.13959);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53053073123
7SAYGDEE8P;King;Sammamish;WA;98075;2023;134;1;2;0;0;41;258315228;POINT (-122.03539 47.61344);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032213
5YJ3E1EB5J;King;Seattle;WA;98118;2018;131;1;1;215;0;37;475891419;POINT (-122.2668 47.55115);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010301
1N4BZ0CP4G;King;Seattle;WA;98115;2016;113;1;1;84;0;46;268763505;POINT (-122.31676 47.68156);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033002100
KNDJ26AE4H;Spokane;Spokane;WA;99203;2017;80 EV;1;1;93;32250;6;100594651;POINT (-117.39322 47.63374);MODERN ELECTRIC WATER COMPANY;53063004300
KNDJP3AE0G;King;Redmond;WA;98052;2016;80;1;1;93;31950;48;152517809;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022802
5YJ3E1EA7J;King;Redmond;WA;98052;2018;131;1;1;215;0;48;151082480;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033022902
7SAYGDEE5R;King;Seattle;WA;98122;2024;134;1;2;0;0;37;261715555;POINT (-122.31009 47.60803);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033008600
KNDAEFS59R;King;Sammamish;WA;98075;2024;76;1;2;0;0;41;266064753;POINT (-122.03539 47.61344);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032215
1N4BZ1CP7L;King;Seattle;WA;98117;2020;113;1;1;215;0;36;253744473;POINT (-122.38418 47.70044);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033003201
5YJ3E1EA9P;Thurston;Olympia;WA;98501;2023;131;1;2;0;0;22;252622919;POINT (-122.89166 47.03956);PUGET SOUND ENERGY INC;53067010700
1C4RJXN6XR;King;Renton;WA;98057;2024;74;2;3;21;0;11;253640964;POINT (-122.20489 47.47532);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033026200
1N4CZ1CVXP;Douglas;East Wenatchee;WA;98802;2023;113;1;2;0;0;12;227257985;POINT (-120.29473 47.41515);PUD NO 1 OF DOUGLAS COUNTY;53017950400
JTMABABA5P;King;Seattle;WA;98118;2023;129;1;2;0;0;37;259839681;POINT (-122.2668 47.55115);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033011102
JN1DF0BB4P;Kitsap;Port Orchard;WA;98366;2023;112;1;2;0;0;26;265247384;POINT (-122.63847 47.54103);PUGET SOUND ENERGY INC;53035092300
WAUUPBFF6H;King;Seattle;WA;98115;2017;3;2;3;16;0;46;193869903;POINT (-122.31676 47.68156);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033003900
1N4CZ1CV5P;King;Seattle;WA;98119;2023;113;1;2;0;0;36;233483176;POINT (-122.3684 47.64586);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005901
3GNKDCRJ6R;Snohomish;Snohomish;WA;98290;2024;33;1;2;0;0;39;269533162;POINT (-122.09305 47.91265);PUGET SOUND ENERGY INC;53061052301
1N4AZ1CP4J;King;Vashon;WA;98070;2018;113;1;1;151;0;34;475309124;POINT (-122.4573 47.44929);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033027702
JTMAAAA3P;Snohomish;Bothell;WA;98021;2023;137;1;2;0;0;1;269613620;POINT (-122.18384 47.8031);PUGET SOUND ENERGY INC;53061051917
KM8JFDA20P;Snohomish;Bothell;WA;98021;2023;71;2;1;33;0;1;23604428;POINT (-122.18384 47.8031);PUGET SOUND ENERGY INC;53061051917
JN1DF0CD8R;Snohomish;Marysville;WA;98271;2024;112;1;2;0;0;38;267561626;POINT (-122.1677 48.11026);BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY;53061053101
1G1FZ6S03P;King;Seattle;WA;98107;2023;34;1;2;0;0;43;259874996;POINT (-122.38591 47.67597);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033004800
